"","RecordType","Latitude","Longitude","ZIP","VIN","MAKE","MODEL","BODY","YEAR","SELLER","CITY","COUNTYNUM","WGT","STATE","MON","NewUsed","RecodedType","Geography","NewZips","CarCount","Dealer"
"1959371","CarSale",38.74,-121.25,95661,"3CZRM3H54GG712671","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201606,"New",1,2,95661,1,NA
"1959372","CarSale",38.74,-121.25,95661,"3CZRM3H56GG709335","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201606,"New",1,2,95661,1,NA
"1959373","CarSale",38.74,-121.25,95661,"3CZRU5H30GM739166","HOND","HR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201606,"New",99,2,95661,1,NA
"1959374","CarSale",38.74,-121.25,95661,"3CZRU6H74GM741902","HOND","HR-V EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201606,"New",1,2,95661,1,NA
"1959375","CarSale",38.74,-121.25,95661,"5FNYF6H5XGB080505","HOND","PILOT EXL","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201606,"New",1,2,95661,1,NA
"1959376","CarSale",38.74,-121.25,95661,"19XFC2F57GE211729","HOND","CIVIC LX","4D",2016,"ELK GROVE HONDA","ROSEVILLE",61,"R","CA",201606,"New",1,2,95661,1,NA
"1959377","CarSale",38.74,-121.25,95661,"19XFC2F52GE223111","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201606,"New",1,2,95661,1,NA
"1959378","CarSale",38.74,-121.25,95661,"5FNRL5H39GB103133","HOND","ODYSSEY SE","VN",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"R","CA",201606,"New",1,2,95661,1,NA
"1959379","CarSale",38.74,-121.25,95661,"5FNRL5H3XGB094037","HOND","ODYSSEY SE","VN",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201606,"New",1,2,95661,1,NA
"1959380","CarSale",38.74,-121.25,95661,"5FNRL5H97GB100106","HOND","ODYSSEY TOU","VN",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201606,"New",1,2,95661,1,NA
"1959508","CarSale",38.74,-121.25,95661,"3CZRU5H78GM740567","HOND","HR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201607,"New",1,2,95661,1,NA
"1959524","CarSale",38.74,-121.25,95661,"19XFB2F59EE238155","HOND","CIVIC LX","4D",2014,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201606,"Used",2,2,95661,1,NA
"1959525","CarSale",38.74,-121.25,95661,"2HKRM3H77FH554937","HOND","CR-V EX-L","UT",2015,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201606,"Used",2,2,95661,1,NA
"1959526","CarSale",38.74,-121.25,95661,"5NPEB4AC7DH673196","HYUN","SONATA GLS","4D",2013,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201606,"Used",2,2,95661,1,NA
"1959632","CarSale",38.74,-121.25,95661,"JHMGK5H58GS011279","HOND","FIT LX","5D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1959727","CarSale",38.74,-121.25,95661,"1HGCT1B81GA008563","HOND","ACCORD EX-L","CP",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1959748","CarSale",38.74,-121.25,95661,"19XFC2F50GE230476","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959749","CarSale",38.74,-121.25,95661,"19XFC2F51GE222225","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959750","CarSale",38.74,-121.25,95661,"19XFC2F56GE230384","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959751","CarSale",38.74,-121.25,95661,"1HGCR2F34GA093708","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959752","CarSale",38.74,-121.25,95661,"1HGCR2F37GA222573","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959753","CarSale",38.74,-121.25,95661,"1HGCR2F4XGA073066","HOND","ACCORD LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959754","CarSale",38.74,-121.25,95661,"1HGCR2F5XGA203064","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959755","CarSale",38.74,-121.25,95661,"1HGCR2F92GA211985","HOND","ACCORD EX-L","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201607,"New",1,2,95661,1,NA
"1959756","CarSale",38.74,-121.25,95661,"2HKRM3H37GH503517","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959757","CarSale",38.74,-121.25,95661,"3CZRU5H34GM742314","HOND","HR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201607,"New",99,2,95661,1,NA
"1959758","CarSale",38.74,-121.25,95661,"3CZRU6H31GM748626","HOND","HR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201607,"New",1,2,95661,1,NA
"1959763","CarSale",38.74,-121.25,95661,"JHMGK5H72GX030236","HOND","FIT EX","5D",2016,"ELK GROVE HONDA","ROSEVILLE",61,"","CA",201607,"New",1,2,95661,1,NA
"1959764","CarSale",38.74,-121.25,95661,"19XFC2F73GE231509","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201607,"New",1,2,95661,1,NA
"1959765","CarSale",38.74,-121.25,95661,"19XFC2F75GE231401","HOND","CIVIC EX","4D",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201607,"New",1,2,95661,1,NA
"1959770","CarSale",38.74,-121.25,95661,"5FNYF4H94FB045223","HOND","PILOT TOUR","UT",2015,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1959783","CarSale",38.74,-121.25,95661,"JN8AF5MV9ET484489","NISS","JUKE","UT",2014,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1959823","CarSale",38.74,-121.25,95661,"2HGFC2F50GH512252","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1959824","CarSale",38.74,-121.25,95661,"2HGFC2F54GH529426","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1959959","CarSale",38.74,-121.25,95661,"19XFC2F57GE240485","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1959960","CarSale",38.74,-121.25,95661,"19XFC2F5XGE238911","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1959961","CarSale",38.74,-121.25,95661,"1HGCR2F37HA023556","HOND","ACCORD LX","4D",2017,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1959962","CarSale",38.74,-121.25,95661,"JHMGK5H58GS011279","HOND","FIT LX","5D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1959963","CarSale",38.74,-121.25,95661,"1HGCR2F59HA030445","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960062","CarSale",38.74,-121.25,95661,"19XFC2F55GE217609","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1960063","CarSale",38.74,-121.25,95661,"1HGCR2F52GA179472","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960064","CarSale",38.74,-121.25,95661,"1HGCR2F78GA212041","HOND","ACCORD EX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960065","CarSale",38.74,-121.25,95661,"2HGFC2F55GH537812","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1960066","CarSale",38.74,-121.25,95661,"2HGFC4B57GH301552","HOND","CIVIC LX","CP",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1960067","CarSale",38.74,-121.25,95661,"2HKRM3H3XGH546670","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1960068","CarSale",38.74,-121.25,95661,"3CZRM3H36GG705798","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"F","CA",201608,"New",99,2,95661,1,NA
"1960069","CarSale",38.74,-121.25,95661,"3CZRM3H58GG701043","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960070","CarSale",38.74,-121.25,95661,"5FNRL5H95GB053903","HOND","ODYSSEY TOU","VN",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960071","CarSale",38.74,-121.25,95661,"5FNYF6H15GB102598","HOND","PILOT LX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960072","CarSale",38.74,-121.25,95661,"5J6RM4H53GL085325","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960073","CarSale",38.74,-121.25,95661,"5J6RM4H74GL093645","HOND","CR-V EX-L","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960075","CarSale",38.74,-121.25,95661,"1HGCR2F82GA229913","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201608,"New",1,2,95661,1,NA
"1960106","CarSale",38.74,-121.25,95661,"19XFB2F50EE226072","HOND","CIVIC LX","4D",2014,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1960239","CarSale",38.74,-121.25,95661,"1HGCT1B81GA008563","HOND","ACCORD EX-L","CP",2016,"FOLSOM LAKE HONDA","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1960300","CarSale",38.74,-121.25,95661,"1HGCR2F8XHA014975","HOND","ACCORD EX-L","4D",2017,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960442","CarSale",38.74,-121.25,95661,"19XFC2F57GE240485","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1960443","CarSale",38.74,-121.25,95661,"19XFC2F5XGE238911","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1960444","CarSale",38.74,-121.25,95661,"1HGCR2F37HA023556","HOND","ACCORD LX","4D",2017,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"R","CA",201609,"New",1,2,95661,1,NA
"1960445","CarSale",38.74,-121.25,95661,"2HKRM4H45GH646299","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960446","CarSale",38.74,-121.25,95661,"2HKRM4H49GH670881","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960453","CarSale",38.74,-121.25,95661,"1HGCR2F59HA030445","HOND","ACCORD SPRT","4D",2017,"ELK GROVE HONDA","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960454","CarSale",38.74,-121.25,95661,"1HGCR2F8XHA014975","HOND","ACCORD EX-L","4D",2017,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960576","CarSale",38.74,-121.25,95661,"19XFB2F50EE226072","HOND","CIVIC LX","4D",2014,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1960577","CarSale",38.74,-121.25,95661,"JM3KE4CY8G0744952","MAZD","CX-5 TOU AW","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1960627","CarSale",38.74,-121.25,95661,"5FNYF4H94FB045223","HOND","PILOT TOUR","UT",2015,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1960628","CarSale",38.74,-121.25,95661,"JM3KE4CY8G0744952","MAZD","CX-5 TOU AW","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1960672","CarSale",38.74,-121.25,95661,"2HKRM4H45GH646299","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960673","CarSale",38.74,-121.25,95661,"2HKRM4H49GH670881","HOND","CR-V EX","UT",2016,"AUTONATION HONDA ROSEVILLE","ROSEVILLE",61,"","CA",201609,"New",1,2,95661,1,NA
"1960695","CarSale",38.74,-121.25,95661,"JN8AF5MV9ET484489","NISS","JUKE","UT",2014,"FOLSOM LAKE HONDA","ROSEVILLE",61,"","CA",201609,"Used",2,2,95661,1,NA
"1969948","CarSale",38.74,-120.79,95667,"1HGCR2F37DA095755","HOND","ACCORD LX","4D",2013,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"Used",2,2,95667,1,NA
"1970803","CarSale",38.74,-120.79,95667,"1HGCR2F31GA097053","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201601,"New",1,2,95667,1,NA
"1971422","CarSale",38.74,-120.79,95667,"1HGCR2F35DA138389","HOND","ACCORD LX","4D",2013,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"Used",2,2,95667,1,NA
"1971423","CarSale",38.74,-120.79,95667,"5FNYF4H90BB071134","HOND","PILOT TOUR","UT",2011,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"Used",2,2,95667,1,NA
"1971424","CarSale",38.74,-120.79,95667,"5J6TF2H54DL000055","HOND","CROSS TOUR","UT",2013,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"Used",2,2,95667,1,NA
"1971932","CarSale",38.74,-120.79,95667,"JHMGK5H59GX022763","HOND","FIT LX","5D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201602,"New",1,2,95667,1,NA
"1972188","CarSale",38.74,-120.79,95667,"2HGFC3B38GH358142","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201608,"New",1,2,95667,1,NA
"1972189","CarSale",38.74,-120.79,95667,"3CZRU5H71GM746386","HOND","HR-V EX","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201608,"New",1,2,95667,1,NA
"1972229","CarSale",38.74,-120.79,95667,"19XFB2F55FE295941","HOND","CIVIC LX","4D",2015,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201601,"New",1,2,95667,1,NA
"1972230","CarSale",38.74,-120.79,95667,"1HGCR2F56GA099401","HOND","ACCORD SPRT","4D",2016,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"R","CA",201601,"New",1,2,95667,1,NA
"1972231","CarSale",38.74,-120.79,95667,"2HGFC2F55GH521481","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"R","CA",201601,"New",1,2,95667,1,NA
"1972232","CarSale",38.74,-120.79,95667,"1HGCR2F89GA086930","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201601,"New",1,2,95667,1,NA
"1972233","CarSale",38.74,-120.79,95667,"2HKRM4H7XFH707686","HOND","CR-V EX-L","UT",2015,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201601,"New",1,2,95667,1,NA
"1972234","CarSale",38.74,-120.79,95667,"5J6RM4H54GL027479","HOND","CR-V EX","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201601,"New",1,2,95667,1,NA
"1972235","CarSale",38.74,-120.79,95667,"5J6RM4H92FL127081","HOND","CR-V TOUR","UT",2015,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201601,"New",1,2,95667,1,NA
"1972325","CarSale",38.74,-120.79,95667,"1FMHK8F89BGA27793","FORD","EXPLORER LT","UT",2011,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201601,"Used",2,2,95667,1,NA
"1972450","CarSale",38.74,-120.79,95667,"19XFC1F36GE205560","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201602,"New",1,2,95667,1,NA
"1972452","CarSale",38.74,-120.79,95667,"5J6RM4H91GL033212","HOND","CR-V TOUR","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201602,"New",1,2,95667,1,NA
"1972526","CarSale",38.74,-120.79,95667,"19XFB2F99DE252431","HOND","CIVIC EX-L","4D",2013,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201602,"Used",2,2,95667,1,NA
"1972527","CarSale",38.74,-120.79,95667,"5J6RM3H35DL036762","HOND","CR-V LX","UT",2013,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201602,"Used",2,2,95667,1,NA
"1972624","CarSale",38.74,-120.79,95667,"19XFC1F32GE208813","HOND","CIVIC EX-T","4D",2016,"ELK GROVE HONDA","PLACERVILLE",17,"","CA",201603,"New",1,2,95667,1,NA
"1972626","CarSale",38.74,-120.79,95667,"1HGCR3F0XGA016109","HOND","ACCORD EX-L","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201603,"New",1,2,95667,1,NA
"1972627","CarSale",38.74,-120.79,95667,"2HKRM3H49GH523146","HOND","CR-V SE","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201603,"New",1,2,95667,1,NA
"1972628","CarSale",38.74,-120.79,95667,"5FNYF6H01GB059305","HOND","PILOT ELITE","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201603,"New",1,2,95667,1,NA
"1972721","CarSale",38.74,-120.79,95667,"2HGFG3B5XEH516712","HOND","CIVIC LX","CP",2014,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201603,"Used",2,2,95667,1,NA
"1972854","CarSale",38.74,-120.79,95667,"2HGFC1F74GH640733","HOND","CIVIC EX-L","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"New",1,2,95667,1,NA
"1972856","CarSale",38.74,-120.79,95667,"5FNRL5H47GB065541","HOND","ODYSSEY EX","VN",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"New",1,2,95667,1,NA
"1972857","CarSale",38.74,-120.79,95667,"5FNRL5H66GB092232","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"New",1,2,95667,1,NA
"1972858","CarSale",38.74,-120.79,95667,"5J6RM4H74GL038841","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201604,"New",1,2,95667,1,NA
"1973048","CarSale",38.74,-120.79,95667,"2HGFC2F5XGH522657","HOND","CIVIC LX","4D",2016,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"R","CA",201605,"New",1,2,95667,1,NA
"1973049","CarSale",38.74,-120.79,95667,"3CZRU5H53GM736084","HOND","HR-V EX","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201605,"New",1,2,95667,1,NA
"1973241","CarSale",38.74,-120.79,95667,"5FNRL5H39GB086057","HOND","ODYSSEY SE","VN",2016,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201606,"New",1,2,95667,1,NA
"1973242","CarSale",38.74,-120.79,95667,"19XFC1F35GE215206","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201606,"New",1,2,95667,1,NA
"1973243","CarSale",38.74,-120.79,95667,"19XFC1F75GE209859","HOND","CIVIC EX-L","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201606,"New",1,2,95667,1,NA
"1973244","CarSale",38.74,-120.79,95667,"1HGCR3F98GA027558","HOND","ACCORD TOUR","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201606,"New",1,2,95667,1,NA
"1973245","CarSale",38.74,-120.79,95667,"JHMGK5H73GX044680","HOND","FIT EX","5D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201606,"New",1,2,95667,1,NA
"1973246","CarSale",38.74,-120.79,95667,"5FNRL5H6XGB091035","HOND","ODYSSEY EXL","VN",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201606,"New",1,2,95667,1,NA
"1973359","CarSale",38.74,-120.79,95667,"2HKRM3H36EH530611","HOND","CR-V LX","UT",2014,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201606,"Used",2,2,95667,1,NA
"1973495","CarSale",38.74,-120.79,95667,"5FNYF6H18GB088292","HOND","PILOT LX","UT",2016,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201607,"New",1,2,95667,1,NA
"1973498","CarSale",38.74,-120.79,95667,"19XFC2F56GE225119","HOND","CIVIC LX","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201607,"New",1,2,95667,1,NA
"1973499","CarSale",38.74,-120.79,95667,"1HGCR2F30GA233222","HOND","ACCORD LX","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201607,"New",1,2,95667,1,NA
"1973500","CarSale",38.74,-120.79,95667,"2HGFC1F94GH650163","HOND","CIVIC TOUR","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201607,"New",1,2,95667,1,NA
"1973501","CarSale",38.74,-120.79,95667,"3CZRU5H32GM743784","HOND","HR-V LX","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201607,"New",1,2,95667,1,NA
"1973502","CarSale",38.74,-120.79,95667,"5J6RM4H72GL082157","HOND","CR-V EX-L","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201607,"New",1,2,95667,1,NA
"1973663","CarSale",38.74,-120.79,95667,"19XFC1F36GE217479","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"New",1,2,95667,1,NA
"1973706","CarSale",38.74,-120.79,95667,"5FNRL5H94GB059188","HOND","ODYSSEY TOU","VN",2016,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201608,"New",1,2,95667,1,NA
"1973708","CarSale",38.74,-120.79,95667,"1HGCR3F96GA028143","HOND","ACCORD TOUR","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201608,"New",1,2,95667,1,NA
"1973800","CarSale",38.74,-120.79,95667,"1HGCR2F12HA028999","HOND","ACCORD SPRT","4D",2017,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201609,"New",1,2,95667,1,NA
"1973851","CarSale",38.74,-120.79,95667,"5J6RM3H31GL027447","HOND","CR-V LX","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201609,"New",1,2,95667,1,NA
"1973880","CarSale",38.74,-120.79,95667,"2CNALDEW3A6383422","CHEV","EQUINOX 1LT","UT",2010,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"Used",2,2,95667,1,NA
"1973961","CarSale",38.74,-120.79,95667,"19XFC1F36GE217479","HOND","CIVIC EX-T","4D",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"New",1,2,95667,1,NA
"1973962","CarSale",38.74,-120.79,95667,"3CZRU6H72GM756690","HOND","HR-V EXL","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"New",1,2,95667,1,NA
"1973963","CarSale",38.74,-120.79,95667,"5J6RM3H31GL027447","HOND","CR-V LX","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"R","CA",201609,"New",1,2,95667,1,NA
"1974045","CarSale",38.74,-120.79,95667,"2CNALDEW3A6383422","CHEV","EQUINOX 1LT","UT",2010,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"Used",2,2,95667,1,NA
"1974046","CarSale",38.74,-120.79,95667,"2HGFA1F50BH520828","HOND","CIVIC LX","4D",2011,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"Used",2,2,95667,1,NA
"1974058","CarSale",38.74,-120.79,95667,"2HGFA1F50BH520828","HOND","CIVIC LX","4D",2011,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"Used",2,2,95667,1,NA
"1974148","CarSale",38.74,-120.79,95667,"3CZRU6H72GM756690","HOND","HR-V EXL","UT",2016,"FOLSOM LAKE HONDA","PLACERVILLE",17,"","CA",201609,"New",1,2,95667,1,NA
"1974168","CarSale",38.74,-120.79,95667,"1HGCR2F12HA028999","HOND","ACCORD SPRT","4D",2017,"AUTONATION HONDA ROSEVILLE","PLACERVILLE",17,"","CA",201609,"New",1,2,95667,1,NA
"1984150","CarSale",38.75,-121.17,95746,"2HKRM4H33GH610389","HOND","CR-V LX","UT",2016,"AUTONATION HONDA ROSEVILLE","GRANITE BAY",61,"R","CA",201601,"New",1,2,95746,1,NA
"1984732","CarSale",38.75,-121.17,95746,"19XFB2F98DE224894","HOND","CIVIC EX-L","4D",2013,"FOLSOM LAKE HONDA","GRANITE BAY",61,"","CA",201604,"Used",2,2,95746,1,NA
"1984959","CarSale",38.75,-121.17,95746,"5FNRL5H65DB019977","HOND","ODYSSEY EXL","VN",2013,"FOLSOM LAKE HONDA","GRANITE BAY",61,"","CA",201605,"Used",2,2,95746,1,NA
